origin.name,origin.code,gender.name,gender.code,dest.name,dest.code,1960,1970,1980,1990,2000,origin.lat,origin.lon,dest.lat,dest.lon
Grenada,GRD,Total,TOT,Australia,AUS,2,21,11,96,121,12.262776,-61.604171,-25.274398,133.775136
Guadeloupe,GLP,Female,FEM,Australia,AUS,0,0,0,3,6,16.995971,-62.067641,-25.274398,133.775136
Guadeloupe,GLP,Male,MAL,Australia,AUS,0,0,0,4,3,16.995971,-62.067641,-25.274398,133.775136
Guadeloupe,GLP,Total,TOT,Australia,AUS,0,0,0,7,9,16.995971,-62.067641,-25.274398,133.775136
Guam,GUM,Female,FEM,Australia,AUS,0,0,0,0,24,13.444304,144.793731,-25.274398,133.775136
Guam,GUM,Male,MAL,Australia,AUS,0,0,0,0,29,13.444304,144.793731,-25.274398,133.775136
Guam,GUM,Total,TOT,Australia,AUS,0,0,0,0,52,13.444304,144.793731,-25.274398,133.775136
Guatemala,GTM,Female,FEM,Australia,AUS,1,6,12,107,142,15.783471,-90.230759,-25.274398,133.775136
Guatemala,GTM,Male,MAL,Australia,AUS,2,6,12,103,135,15.783471,-90.230759,-25.274398,133.775136
Guatemala,GTM,Total,TOT,Australia,AUS,4,12,24,210,277,15.783471,-90.230759,-25.274398,133.775136
Guinea,GIN,Female,FEM,Australia,AUS,0,2,6,6,18,9.945587,-9.696645,-25.274398,133.775136
Guinea,GIN,Male,MAL,Australia,AUS,0,2,6,5,15,9.945587,-9.696645,-25.274398,133.775136
Guinea,GIN,Total,TOT,Australia,AUS,2,4,12,10,33,9.945587,-9.696645,-25.274398,133.775136
Guinea-Bissau,GNB,Female,FEM,Australia,AUS,0,0,2,2,3,11.803749,-15.180413,-25.274398,133.775136
Guinea-Bissau,GNB,Male,MAL,Australia,AUS,0,0,2,2,10,11.803749,-15.180413,-25.274398,133.775136
Guinea-Bissau,GNB,Total,TOT,Australia,AUS,0,1,4,4,13,11.803749,-15.180413,-25.274398,133.775136
Guyana,GUY,Female,FEM,Australia,AUS,3,45,28,218,261,4.860416,-58.93018,-25.274398,133.775136
Guyana,GUY,Male,MAL,Australia,AUS,4,56,16,194,230,4.860416,-58.93018,-25.274398,133.775136
Guyana,GUY,Total,TOT,Australia,AUS,7,101,44,412,491,4.860416,-58.93018,-25.274398,133.775136
Haiti,HTI,Female,FEM,Australia,AUS,0,0,3,27,40,18.971187,-72.285215,-25.274398,133.775136
Haiti,HTI,Male,MAL,Australia,AUS,0,0,3,29,30,18.971187,-72.285215,-25.274398,133.775136
Haiti,HTI,Total,TOT,Australia,AUS,0,0,6,56,70,18.971187,-72.285215,-25.274398,133.775136
Honduras,HND,Female,FEM,Australia,AUS,0,4,8,55,79,15.199999,-86.241905,-25.274398,133.775136
Honduras,HND,Male,MAL,Australia,AUS,1,4,7,65,90,15.199999,-86.241905,-25.274398,133.775136
Honduras,HND,Total,TOT,Australia,AUS,2,8,15,121,169,15.199999,-86.241905,-25.274398,133.775136
Hong Kong SAR, China,HKG,Female,FEM,Australia,AUS,1032,1703,7846,28347,34032,-99999,-99999,-25.274398,133.775136
Hong Kong SAR, China,HKG,Male,MAL,Australia,AUS,2352,3146,7311,27548,32120,-99999,-99999,-25.274398,133.775136
Hong Kong SAR, China,HKG,Total,TOT,Australia,AUS,3384,4850,15156,55895,66151,-99999,-99999,-25.274398,133.775136
Hungary,HUN,Female,FEM,Australia,AUS,11330,14721,11090,11886,10689,47.162494,19.503304,-25.274398,133.775136
Hungary,HUN,Male,MAL,Australia,AUS,17917,19767,15898,14409,11849,47.162494,19.503304,-25.274398,133.775136
Hungary,HUN,Total,TOT,Australia,AUS,29247,34488,26988,26295,22538,47.162494,19.503304,-25.274398,133.775136
Iceland,ISL,Female,FEM,Australia,AUS,0,0,7,159,209,64.963051,-19.020835,-25.274398,133.775136
Iceland,ISL,Male,MAL,Australia,AUS,0,0,5,172,244,64.963051,-19.020835,-25.274398,133.775136
Iceland,ISL,Total,TOT,Australia,AUS,0,0,11,331,453,64.963051,-19.020835,-25.274398,133.775136
India,IND,Female,FEM,Australia,AUS,4650,8782,19580,29547,44315,20.593684,78.96288,-25.274398,133.775136
India,IND,Male,MAL,Australia,AUS,8877,9383,20590,29750,49794,20.593684,78.96288,-25.274398,133.775136
India,IND,Total,TOT,Australia,AUS,13527,18165,40170,59297,94110,20.593684,78.96288,-25.274398,133.775136
Indonesia,IDN,Female,FEM,Australia,AUS,2289,3378,6711,15594,24801,-0.789275,113.921327,-25.274398,133.775136
Indonesia,IDN,Male,MAL,Australia,AUS,3457,4232,8878,16111,21687,-0.789275,113.921327,-25.274398,133.775136
Indonesia,IDN,Total,TOT,Australia,AUS,5746,7610,15589,31705,46488,-0.789275,113.921327,-25.274398,133.775136
Iran, Islamic Rep.,IRN,Female,FEM,Australia,AUS,43,78,1295,5729,8557,-99999,-99999,-25.274398,133.775136
Iran, Islamic Rep.,IRN,Male,MAL,Australia,AUS,65,102,2243,6732,9957,-99999,-99999,-25.274398,133.775136
Iran, Islamic Rep.,IRN,Total,TOT,Australia,AUS,108,180,3538,12461,18514,-99999,-99999,-25.274398,133.775136
Iraq,IRQ,Female,FEM,Australia,AUS,39,80,1460,2287,10828,33.223191,43.679291,-25.274398,133.775136
Iraq,IRQ,Male,MAL,Australia,AUS,72,104,1684,2740,13639,33.223191,43.679291,-25.274398,133.775136
Iraq,IRQ,Total,TOT,Australia,AUS,111,185,3144,5027,24467,33.223191,43.679291,-25.274398,133.775136
Ireland,IRL,Female,FEM,Australia,AUS,38,4632,560,24168,23993,53.41291,-8.24389,-25.274398,133.775136
Ireland,IRL,Male,MAL,Australia,AUS,59,5416,657,26111,25772,53.41291,-8.24389,-25.274398,133.775136
Ireland,IRL,Total,TOT,Australia,AUS,97,10048,1217,50279,49765,53.41291,-8.24389,-25.274398,133.775136
Isle of Man,IMN,Female,FEM,Australia,AUS,..,..,..,..,..,54.236107,-4.548056,-25.274398,133.775136
Isle of Man,IMN,Male,MAL,Australia,AUS,..,..,..,..,..,54.236107,-4.548056,-25.274398,133.775136
Isle of Man,IMN,Total,TOT,Australia,AUS,..,..,..,..,..,54.236107,-4.548056,-25.274398,133.775136
Israel,ISR,Female,FEM,Australia,AUS,1150,2208,2578,2832,2939,31.046051,34.851612,-25.274398,133.775136
Israel,ISR,Male,MAL,Australia,AUS,2164,2244,3349,3297,3552,31.046051,34.851612,-25.274398,133.775136
Israel,ISR,Total,TOT,Australia,AUS,3314,4452,5928,6128,6491,31.046051,34.851612,-25.274398,133.775136
Italy,ITA,Female,FEM,Australia,AUS,97342,137636,114967,114132,102761,41.87194,12.56738,-25.274398,133.775136
Italy,ITA,Male,MAL,Australia,AUS,121356,171366,151071,132177,113915,41.87194,12.56738,-25.274398,133.775136
Italy,ITA,Total,TOT,Australia,AUS,218698,309003,266038,246309,216676,41.87194,12.56738,-25.274398,133.775136
Jamaica,JAM,Female,FEM,Australia,AUS,4,54,35,332,370,18.109581,-77.297508,-25.274398,133.775136
Jamaica,JAM,Male,MAL,Australia,AUS,6,72,30,308,368,18.109581,-77.297508,-25.274398,133.775136
Jamaica,JAM,Total,TOT,Australia,AUS,10,126,65,640,739,18.109581,-77.297508,-25.274398,133.775136
Japan,JPN,Female,FEM,Australia,AUS,604,1684,3881,10245,15882,36.204824,138.252924,-25.274398,133.775136
Japan,JPN,Male,MAL,Australia,AUS,1598,1918,3891,7721,9226,36.204824,138.252924,-25.274398,133.775136
Japan,JPN,Total,TOT,Australia,AUS,2202,3602,7772,17967,25107,36.204824,138.252924,-25.274398,133.775136
Jordan,JOR,Female,FEM,Australia,AUS,5,12,131,961,1449,30.585164,36.238414,-25.274398,133.775136
Jordan,JOR,Male,MAL,Australia,AUS,11,15,160,1140,1834,30.585164,36.238414,-25.274398,133.775136
Jordan,JOR,Total,TOT,Australia,AUS,16,27,291,2101,3283,30.585164,36.238414,-25.274398,133.775136
Kazakhstan,KAZ,Female,FEM,Australia,AUS,156,449,221,1003,255,48.019573,66.923684,-25.274398,133.775136
Kazakhstan,KAZ,Male,MAL,Australia,AUS,243,453,215,897,178,48.019573,66.923684,-25.274398,133.775136
Kazakhstan,KAZ,Total,TOT,Australia,AUS,399,902,436,1900,433,48.019573,66.923684,-25.274398,133.775136
Kenya,KEN,Female,FEM,Australia,AUS,222,613,1640,2135,3316,-0.023559,37.906193,-25.274398,133.775136
Kenya,KEN,Male,MAL,Australia,AUS,261,703,1608,2388,3539,-0.023559,37.906193,-25.274398,133.775136
Kenya,KEN,Total,TOT,Australia,AUS,483,1316,3248,4522,6855,-0.023559,37.906193,-25.274398,133.775136
Kiribati,KIR,Female,FEM,Australia,AUS,0,4,2,240,254,-3.370417,-168.734039,-25.274398,133.775136
Kiribati,KIR,Male,MAL,Australia,AUS,0,3,2,174,148,-3.370417,-168.734039,-25.274398,133.775136
Kiribati,KIR,Total,TOT,Australia,AUS,1,7,4,414,402,-3.370417,-168.734039,-25.274398,133.775136
Korea, Dem. Rep.,PRK,Female,FEM,Australia,AUS,0,0,1,0,13,-99999,-99999,-25.274398,133.775136
Korea, Dem. Rep.,PRK,Male,MAL,Australia,AUS,0,0,2,0,35,-99999,-99999,-25.274398,133.775136
Korea, Dem. Rep.,PRK,Total,TOT,Australia,AUS,0,0,3,0,48,-99999,-99999,-25.274398,133.775136
Korea, Rep.,KOR,Female,FEM,Australia,AUS,57,200,1965,10247,20584,-99999,-99999,-25.274398,133.775136
Korea, Rep.,KOR,Male,MAL,Australia,AUS,218,259,2388,9691,17745,-99999,-99999,-25.274398,133.775136
Korea, Rep.,KOR,Total,TOT,Australia,AUS,275,458,4353,19938,38329,-99999,-99999,-25.274398,133.775136
Kosovo,XKX,Female,FEM,Australia,AUS,..,..,..,..,..,42.602636,20.902977,-25.274398,133.775136
Kosovo,XKX,Male,MAL,Australia,AUS,..,..,..,..,..,42.602636,20.902977,-25.274398,133.775136
Kosovo,XKX,Total,TOT,Australia,AUS,..,..,..,..,..,42.602636,20.902977,-25.274398,133.775136
Kuwait,KWT,Female,FEM,Australia,AUS,4,8,91,434,1117,29.31166,47.481766,-25.274398,133.775136
Kuwait,KWT,Male,MAL,Australia,AUS,7,10,105,454,1283,29.31166,47.481766,-25.274398,133.775136
Kuwait,KWT,Total,TOT,Australia,AUS,11,18,196,888,2400,29.31166,47.481766,-25.274398,133.775136
Kyrgyz Republic,KGZ,Female,FEM,Australia,AUS,36,103,51,231,61,-99999,-99999,-25.274398,133.775136
Kyrgyz Republic,KGZ,Male,MAL,Australia,AUS,56,104,50,207,39,-99999,-99999,-25.274398,133.775136
Kyrgyz Republic,KGZ,Total,TOT,Australia,AUS,92,208,101,438,100,-99999,-99999,-25.274398,133.775136
Lao PDR,LAO,Female,FEM,Australia,AUS,31,54,2557,4604,4789,-99999,-99999,-25.274398,133.775136
Lao PDR,LAO,Male,MAL,Australia,AUS,43,70,2604,4756,4640,-99999,-99999,-25.274398,133.775136
Lao PDR,LAO,Total,TOT,Australia,AUS,74,123,5161,9360,9429,-99999,-99999,-25.274398,133.775136
Latvia,LVA,Female,FEM,Australia,AUS,8659,11209,7552,4476,3535,56.879635,24.603189,-25.274398,133.775136
Latvia,LVA,Male,MAL,Australia,AUS,9747,12599,6993,4562,3092,56.879635,24.603189,-25.274398,133.775136
Latvia,LVA,Total,TOT,Australia,AUS,18406,23808,14545,9038,6627,56.879635,24.603189,-25.274398,133.775136
Lebanon,LBN,Female,FEM,Australia,AUS,2611,5293,19318,31644,33714,33.854721,35.862285,-25.274398,133.775136
Lebanon,LBN,Male,MAL,Australia,AUS,4314,7007,28534,35262,36646,33.854721,35.862285,-25.274398,133.775136
Lebanon,LBN,Total,TOT,Australia,AUS,6926,12301,47852,66906,70359,33.854721,35.862285,-25.274398,133.775136
Lesotho,LSO,Female,FEM,Australia,AUS,1,3,11,28,28,-29.609988,28.233608,-25.274398,133.775136
Lesotho,LSO,Male,MAL,Australia,AUS,2,4,10,22,29,-29.609988,28.233608,-25.274398,133.775136
Lesotho,LSO,Total,TOT,Australia,AUS,3,7,20,50,57,-29.609988,28.233608,-25.274398,133.775136
Liberia,LBR,Female,FEM,Australia,AUS,2,7,24,22,47,6.428055,-9.429499,-25.274398,133.775136
Liberia,LBR,Male,MAL,Australia,AUS,3,8,22,18,82,6.428055,-9.429499,-25.274398,133.775136
Liberia,LBR,Total,TOT,Australia,AUS,6,16,46,40,129,6.428055,-9.429499,-25.274398,133.775136
Libya,LBY,Female,FEM,Australia,AUS,33,95,253,567,661,26.3351,17.228331,-25.274398,133.775136
Libya,LBY,Male,MAL,Australia,AUS,42,109,344,668,775,26.3351,17.228331,-25.274398,133.775136
Libya,LBY,Total,TOT,Australia,AUS,75,204,597,1235,1436,26.3351,17.228331,-25.274398,133.775136
Liechtenstein,LIE,Female,FEM,Australia,AUS,0,0,0,19,0,47.166,9.555373,-25.274398,133.775136
Liechtenstein,LIE,Male,MAL,Australia,AUS,0,0,0,24,6,47.166,9.555373,-25.274398,133.775136
Liechtenstein,LIE,Total,TOT,Australia,AUS,0,0,0,43,6,47.166,9.555373,-25.274398,133.775136
Lithuania,LTU,Female,FEM,Australia,AUS,3810,4923,3708,2043,1874,55.169438,23.881275,-25.274398,133.775136
Lithuania,LTU,Male,MAL,Australia,AUS,4915,6701,3434,2404,1781,55.169438,23.881275,-25.274398,133.775136
Lithuania,LTU,Total,TOT,Australia,AUS,8725,11625,7142,4447,3655,55.169438,23.881275,-25.274398,133.775136
Luxembourg,LUX,Female,FEM,Australia,AUS,0,0,2,60,62,49.815273,6.129583,-25.274398,133.775136
Luxembourg,LUX,Male,MAL,Australia,AUS,0,0,1,61,72,49.815273,6.129583,-25.274398,133.775136
Luxembourg,LUX,Total,TOT,Australia,AUS,0,0,3,121,135,49.815273,6.129583,-25.274398,133.775136
Macao SAR, China,MAC,Female,FEM,Australia,AUS,4,8,92,905,1063,-99999,-99999,-25.274398,133.775136
Macao SAR, China,MAC,Male,MAL,Australia,AUS,7,10,105,738,854,-99999,-99999,-25.274398,133.775136
Macao SAR, China,MAC,Total,TOT,Australia,AUS,11,19,197,1643,1917,-99999,-99999,-25.274398,133.775136
Macedonia, FYR,MKD,Female,FEM,Australia,AUS,4234,7577,15234,17429,20914,-99999,-99999,-25.274398,133.775136
Macedonia, FYR,MKD,Male,MAL,Australia,AUS,7286,12272,19333,20046,22208,-99999,-99999,-25.274398,133.775136
Macedonia, FYR,MKD,Total,TOT,Australia,AUS,11520,19849,34567,37475,43122,-99999,-99999,-25.274398,133.775136
Madagascar,MDG,Female,FEM,Australia,AUS,4,11,33,62,88,-18.766947,46.869107,-25.274398,133.775136
Madagascar,MDG,Male,MAL,Australia,AUS,4,12,33,70,75,-18.766947,46.869107,-25.274398,133.775136
Madagascar,MDG,Total,TOT,Australia,AUS,8,23,66,132,163,-18.766947,46.869107,-25.274398,133.775136
Malawi,MWI,Female,FEM,Australia,AUS,14,39,131,157,246,-13.254308,34.301525,-25.274398,133.775136
Malawi,MWI,Male,MAL,Australia,AUS,16,44,113,191,234,-13.254308,34.301525,-25.274398,133.775136
Malawi,MWI,Total,TOT,Australia,AUS,31,83,243,348,480,-13.254308,34.301525,-25.274398,133.775136
Malaysia,MYS,Female,FEM,Australia,AUS,2036,4008,13350,36121,41819,4.210484,101.975766,-25.274398,133.775136
Malaysia,MYS,Male,MAL,Australia,AUS,3495,6576,17120,33613,35918,4.210484,101.975766,-25.274398,133.775136
Malaysia,MYS,Total,TOT,Australia,AUS,5532,10584,30470,69734,77737,4.210484,101.975766,-25.274398,133.775136
Maldives,MDV,Female,FEM,Australia,AUS,0,0,4,0,101,3.202778,73.22068,-25.274398,133.775136
Maldives,MDV,Male,MAL,Australia,AUS,0,0,8,0,69,3.202778,73.22068,-25.274398,133.775136
Maldives,MDV,Total,TOT,Australia,AUS,0,1,12,0,170,3.202778,73.22068,-25.274398,133.775136
Mali,MLI,Female,FEM,Australia,AUS,0,1,4,4,18,17.570692,-3.996166,-25.274398,133.775136
Mali,MLI,Male,MAL,Australia,AUS,0,1,4,3,7,17.570692,-3.996166,-25.274398,133.775136
Mali,MLI,Total,TOT,Australia,AUS,1,3,8,8,25,17.570692,-3.996166,-25.274398,133.775136
Malta,MLT,Female,FEM,Australia,AUS,16132,28280,24205,24572,22357,35.937496,14.375416,-25.274398,133.775136
Malta,MLT,Male,MAL,Australia,AUS,21579,35418,30762,27688,24200,35.937496,14.375416,-25.274398,133.775136
Malta,MLT,Total,TOT,Australia,AUS,37710,63699,54967,52261,46557,35.937496,14.375416,-25.274398,133.775136
Marshall Islands,MHL,Female,FEM,Australia,AUS,0,0,0,0,15,7.131474,171.184478,-25.274398,133.775136
Marshall Islands,MHL,Male,MAL,Australia,AUS,0,0,0,0,12,7.131474,171.184478,-25.274398,133.775136
Marshall Islands,MHL,Total,TOT,Australia,AUS,0,0,0,0,27,7.131474,171.184478,-25.274398,133.775136
Martinique,MTQ,Female,FEM,Australia,AUS,0,0,0,10,9,14.641528,-61.024174,-25.274398,133.775136
Martinique,MTQ,Male,MAL,Australia,AUS,0,0,1,11,17,14.641528,-61.024174,-25.274398,133.775136
Martinique,MTQ,Total,TOT,Australia,AUS,0,0,2,21,26,14.641528,-61.024174,-25.274398,133.775136
Mauritania,MRT,Female,FEM,Australia,AUS,0,0,2,3,9,21.00789,-10.940835,-25.274398,133.775136
Mauritania,MRT,Male,MAL,Australia,AUS,0,0,2,2,6,21.00789,-10.940835,-25.274398,133.775136
Mauritania,MRT,Total,TOT,Australia,AUS,0,2,5,5,15,21.00789,-10.940835,-25.274398,133.775136
Mauritius,MUS,Female,FEM,Australia,AUS,555,1477,4943,8359,8759,-20.348404,57.552152,-25.274398,133.775136
Mauritius,MUS,Male,MAL,Australia,AUS,609,1695,5159,7978,8199,-20.348404,57.552152,-25.274398,133.775136
Mauritius,MUS,Total,TOT,Australia,AUS,1165,3173,10102,16338,16958,-20.348404,57.552152,-25.274398,133.775136
Mayotte,MYT,Female,FEM,Australia,AUS,0,0,0,0,0,-12.8275,45.166244,-25.274398,133.775136
Mayotte,MYT,Male,MAL,Australia,AUS,0,0,0,0,0,-12.8275,45.166244,-25.274398,133.775136
Mayotte,MYT,Total,TOT,Australia,AUS,0,0,0,2,0,-12.8275,45.166244,-25.274398,133.775136
Mexico,MEX,Female,FEM,Australia,AUS,6,2,47,434,605,23.634501,-102.552784,-25.274398,133.775136
Mexico,MEX,Male,MAL,Australia,AUS,9,3,54,317,536,23.634501,-102.552784,-25.274398,133.775136
Mexico,MEX,Total,TOT,Australia,AUS,15,5,101,751,1141,23.634501,-102.552784,-25.274398,133.775136
Micronesia, Fed. Sts.,FSM,Female,FEM,Australia,AUS,0,0,0,0,3,-99999,-99999,-25.274398,133.775136
Micronesia, Fed. Sts.,FSM,Male,MAL,Australia,AUS,0,0,0,0,3,-99999,-99999,-25.274398,133.775136
Micronesia, Fed. Sts.,FSM,Total,TOT,Australia,AUS,0,0,0,0,6,-99999,-99999,-25.274398,133.775136
Moldova,MDA,Female,FEM,Australia,AUS,194,496,245,1106,248,47.411631,28.369885,-25.274398,133.775136
Moldova,MDA,Male,MAL,Australia,AUS,249,501,236,989,230,47.411631,28.369885,-25.274398,133.775136
Moldova,MDA,Total,TOT,Australia,AUS,443,998,481,2095,478,47.411631,28.369885,-25.274398,133.775136
Monaco,MCO,Female,FEM,Australia,AUS,0,0,0,148,18,43.750298,7.412841,-25.274398,133.775136
Monaco,MCO,Male,MAL,Australia,AUS,0,0,0,185,28,43.750298,7.412841,-25.274398,133.775136
Monaco,MCO,Total,TOT,Australia,AUS,0,0,1,333,46,43.750298,7.412841,-25.274398,133.775136
Mongolia,MNG,Female,FEM,Australia,AUS,0,0,4,0,67,46.862496,103.846656,-25.274398,133.775136
Mongolia,MNG,Male,MAL,Australia,AUS,0,0,4,0,63,46.862496,103.846656,-25.274398,133.775136
Mongolia,MNG,Total,TOT,Australia,AUS,0,0,8,0,130,46.862496,103.846656,-25.274398,133.775136
Montenegro,MNE,Female,FEM,Australia,AUS,..,..,..,..,..,42.708678,19.37439,-25.274398,133.775136
Montenegro,MNE,Male,MAL,Australia,AUS,..,..,..,..,..,42.708678,19.37439,-25.274398,133.775136
Montenegro,MNE,Total,TOT,Australia,AUS,..,..,..,..,..,42.708678,19.37439,-25.274398,133.775136
Montserrat,MSR,Female,FEM,Australia,AUS,0,0,0,3,9,16.742498,-62.187366,-25.274398,133.775136
Montserrat,MSR,Male,MAL,Australia,AUS,0,0,0,4,0,16.742498,-62.187366,-25.274398,133.775136
Montserrat,MSR,Total,TOT,Australia,AUS,0,2,0,7,9,16.742498,-62.187366,-25.274398,133.775136
Morocco,MAR,Female,FEM,Australia,AUS,41,141,378,377,455,31.791702,-7.09262,-25.274398,133.775136
Morocco,MAR,Male,MAL,Australia,AUS,70,162,508,581,718,31.791702,-7.09262,-25.274398,133.775136
Morocco,MAR,Total,TOT,Australia,AUS,111,303,885,958,1173,31.791702,-7.09262,-25.274398,133.775136
Mozambique,MOZ,Female,FEM,Australia,AUS,10,33,106,170,269,-18.665695,35.529562,-25.274398,133.775136
Mozambique,MOZ,Male,MAL,Australia,AUS,15,37,98,204,280,-18.665695,35.529562,-25.274398,133.775136
Mozambique,MOZ,Total,TOT,Australia,AUS,26,70,204,373,549,-18.665695,35.529562,-25.274398,133.775136
Myanmar,MMR,Female,FEM,Australia,AUS,696,1362,3635,4150,5504,-99999,-99999,-25.274398,133.775136
Myanmar,MMR,Male,MAL,Australia,AUS,729,1165,3399,3840,5318,-99999,-99999,-25.274398,133.775136
Myanmar,MMR,Total,TOT,Australia,AUS,1425,2527,7034,7991,10821,-99999,-99999,-25.274398,133.775136
Namibia,NAM,Female,FEM,Australia,AUS,10,31,101,137,221,-22.95764,18.49041,-25.274398,133.775136
Namibia,NAM,Male,MAL,Australia,AUS,14,35,93,120,213,-22.95764,18.49041,-25.274398,133.775136
Namibia,NAM,Total,TOT,Australia,AUS,24,66,193,257,433,-22.95764,18.49041,-25.274398,133.775136
Naura,NRU,Female,FEM,Australia,AUS,42,129,210,240,240,-99999,-99999,-25.274398,133.775136
Naura,NRU,Male,MAL,Australia,AUS,57,134,215,207,221,-99999,-99999,-25.274398,133.775136
Naura,NRU,Total,TOT,Australia,AUS,100,264,425,447,460,-99999,-99999,-25.274398,133.775136
Nepal,NPL,Female,FEM,Australia,AUS,4,8,87,141,867,28.394857,84.124008,-25.274398,133.775136
Nepal,NPL,Male,MAL,Australia,AUS,7,10,99,250,1720,28.394857,84.124008,-25.274398,133.775136
Nepal,NPL,Total,TOT,Australia,AUS,10,17,185,392,2587,28.394857,84.124008,-25.274398,133.775136
Netherlands,NLD,Female,FEM,Australia,AUS,37456,52086,40453,43172,39715,52.132633,5.291266,-25.274398,133.775136
Netherlands,NLD,Male,MAL,Australia,AUS,60279,62979,52163,48844,42830,52.132633,5.291266,-25.274398,133.775136
Netherlands,NLD,Total,TOT,Australia,AUS,97734,115065,92616,92016,82545,52.132633,5.291266,-25.274398,133.775136
Netherlands Antilles,ANT,Female,FEM,Australia,AUS,0,0,5,43,58,12.226079,-69.060087,-25.274398,133.775136
Netherlands Antilles,ANT,Male,MAL,Australia,AUS,0,0,5,46,53,12.226079,-69.060087,-25.274398,133.775136
Netherlands Antilles,ANT,Total,TOT,Australia,AUS,1,0,10,89,111,12.226079,-69.060087,-25.274398,133.775136
New Caledonia,NCL,Female,FEM,Australia,AUS,311,584,424,675,615,-20.904305,165.618042,-25.274398,133.775136
New Caledonia,NCL,Male,MAL,Australia,AUS,422,356,452,476,446,-20.904305,165.618042,-25.274398,133.775136
New Caledonia,NCL,Total,TOT,Australia,AUS,732,940,876,1151,1061,-20.904305,165.618042,-25.274398,133.775136
New Zealand,NZL,Female,FEM,Australia,AUS,19518,30771,84978,125729,172617,-40.900557,174.885971,-25.274398,133.775136
New Zealand,NZL,Male,MAL,Australia,AUS,26337,29746,89115,130989,177882,-40.900557,174.885971,-25.274398,133.775136
New Zealand,NZL,Total,TOT,Australia,AUS,45855,60518,174094,256718,350498,-40.900557,174.885971,-25.274398,133.775136
Nicaragua,NIC,Female,FEM,Australia,AUS,4,15,30,365,369,12.865416,-85.207229,-25.274398,133.775136
Nicaragua,NIC,Male,MAL,Australia,AUS,6,16,31,335,321,12.865416,-85.207229,-25.274398,133.775136
Nicaragua,NIC,Total,TOT,Australia,AUS,9,31,61,701,690,12.865416,-85.207229,-25.274398,133.775136
Niger,NER,Female,FEM,Australia,AUS,0,0,3,3,0,17.607789,8.081666,-25.274398,133.775136
Niger,NER,Male,MAL,Australia,AUS,0,0,3,2,15,17.607789,8.081666,-25.274398,133.775136
Niger,NER,Total,TOT,Australia,AUS,0,2,5,5,15,17.607789,8.081666,-25.274398,133.775136
Nigeria,NGA,Female,FEM,Australia,AUS,35,113,330,394,663,9.081999,8.675277,-25.274398,133.775136
Nigeria,NGA,Male,MAL,Australia,AUS,54,130,380,533,1073,9.081999,8.675277,-25.274398,133.775136
Nigeria,NGA,Total,TOT,Australia,AUS,89,243,710,927,1735,9.081999,8.675277,-25.274398,133.775136
Niue,NIU,Female,FEM,Australia,AUS,0,4,3,115,249,-19.054445,-169.867233,-25.274398,133.775136
Niue,NIU,Male,MAL,Australia,AUS,0,4,2,121,241,-19.054445,-169.867233,-25.274398,133.775136
Niue,NIU,Total,TOT,Australia,AUS,1,8,5,236,491,-19.054445,-169.867233,-25.274398,133.775136
Norfolk Island,NFK,Female,FEM,Australia,AUS,0,238,1,119,103,-29.040835,167.954712,-25.274398,133.775136
Norfolk Island,NFK,Male,MAL,Australia,AUS,0,206,1,91,98,-29.040835,167.954712,-25.274398,133.775136
Norfolk Island,NFK,Total,TOT,Australia,AUS,0,444,2,210,200,-29.040835,167.954712,-25.274398,133.775136
Northern Mariana Islands,MNP,Female,FEM,Australia,AUS,0,0,0,0,3,17.33083,145.38469,-25.274398,133.775136
Northern Mariana Islands,MNP,Male,MAL,Australia,AUS,0,0,0,0,3,17.33083,145.38469,-25.274398,133.775136
Northern Mariana Islands,MNP,Total,TOT,Australia,AUS,0,0,0,0,6,17.33083,145.38469,-25.274398,133.775136
Norway,NOR,Female,FEM,Australia,AUS,726,873,1040,1051,2057,60.472024,8.468946,-25.274398,133.775136
Norway,NOR,Male,MAL,Australia,AUS,2357,2788,1791,1483,2226,60.472024,8.468946,-25.274398,133.775136
Norway,NOR,Total,TOT,Australia,AUS,3083,3661,2830,2534,4284,60.472024,8.468946,-25.274398,133.775136
Oman,OMN,Female,FEM,Australia,AUS,0,1,16,106,143,21.512583,55.923255,-25.274398,133.775136
Oman,OMN,Male,MAL,Australia,AUS,1,2,19,135,217,21.512583,55.923255,-25.274398,133.775136
Oman,OMN,Total,TOT,Australia,AUS,2,3,36,241,360,21.512583,55.923255,-25.274398,133.775136
Pakistan,PAK,Female,FEM,Australia,AUS,394,499,1166,2307,4943,30.375321,69.345116,-25.274398,133.775136
Pakistan,PAK,Male,MAL,Australia,AUS,743,741,1271,3442,6802,30.375321,69.345116,-25.274398,133.775136
Pakistan,PAK,Total,TOT,Australia,AUS,1137,1240,2437,5748,11745,30.375321,69.345116,-25.274398,133.775136
Palau,PLW,Female,FEM,Australia,AUS,0,0,0,0,9,7.51498,134.58252,-25.274398,133.775136
Palau,PLW,Male,MAL,Australia,AUS,0,0,0,0,6,7.51498,134.58252,-25.274398,133.775136
Palau,PLW,Total,TOT,Australia,AUS,0,0,0,0,15,7.51498,134.58252,-25.274398,133.775136
Panama,PAN,Female,FEM,Australia,AUS,0,3,6,55,66,8.537981,-80.782127,-25.274398,133.775136
Panama,PAN,Male,MAL,Australia,AUS,1,3,6,59,70,8.537981,-80.782127,-25.274398,133.775136
